Url,Elapsed time (ms),Method
https://testing1.kontocloud.com:8443/kontocloud/backoffice/BlockedTransactionIssuing/List,339.29,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Member/GetMemberList?exceptUnusedMembers=False&text=,144.26,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/TransactionType/GetTransactionTypes?applicableTarget=64,121.74,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/BlockedTransactionIssuing/List_Read,136.95,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/BlockedTransactionIssuing/List_Read,111.23,POST
Reports → Account Application Status (10006),1074.86,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/AccountApplicationStatus,326.89,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/AccountApplication/GetStatusList?text=,124.61,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Member/GetMemberList?exceptUnusedMembers=False&text=,120.44,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/AccountApplicationStatus_Read,191.26,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/AccountApplicationStatus_Read,171.88,POST
Reports → Acount Balance (12147),21681.99,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/AccountBalance,396.41,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Member/GetMemberList?exceptUnusedMembers=False&text=,196.34,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Product/GetProducts?hideFiProduct=False&text=,186.59,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Account/GetStatusList?text=,467.84,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Currency/GetCurrencyList?text=,609.13,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/AccountBalance_Read,15654.65,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/AccountBalance_Read,20647.22,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Program/GetPrograms?text=&MemberId=&WalletProductId=,401.6,GET
Reports → External Authorization (11263),2982.53,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/ExternalAuthorization,444.72,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Member/GetMemberList?exceptUnusedMembers=False&text=,182.33,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/PaymentOption/GetPaymentOptions?text=,166.95,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/ExternalAuthorization_Read,344.88,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/ExternalAuthorization_Read,2010.04,POST
Reports → External Payout (10363),2476.62,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/ExternalPayout,362.89,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Member/GetMemberList?exceptUnusedMembers=False&text=,190.54,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/PaymentOption/GetPaymentOptions?text=,214.66,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/ExternalPayoutList_Read,268.2,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/ExternalPayoutList_Read,1541.62,POST
Reports → Fees (392 !!!),898.96,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/Fee,332.37,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/FeeList_Read,137.75,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/FeeList_Read,118.29,POST
Reports → Fraud Transactions (empty !!!),962.79,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/FraudTransactions,346.46,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Member/GetMemberList?exceptUnusedMembers=False&text=,127.5,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/FraudTransactionsList_Read,132.49,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/FraudTransactionsList_Read,120.06,POST
Reports → GoAML Transactions (10009),1315.88,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/GoAmlTransactions,453.62,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/GoAmlTransactionsList_Read,182.31,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/GoAmlTransactionsList_Read,130.48,POST
Reports → KPI Report (1 day),16232.92,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/Kpi,333.24,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/KpiList_Read,15488.24,POST
Reports → Loading (10986),1180.57,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/Loading,318.33,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Member/GetMemberList?exceptUnusedMembers=False&text=,123.22,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/PaymentOption/GetPaymentOptions?text=,124.92,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/LoadingList_Read,150.33,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/LoadingList_Read,299.01,POST
Reports → Payment (9 !!!),3024.39,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/Payment,511.85,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Merchant/GetMerchantList?text=,764.3,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Member/GetMemberList?exceptUnusedMembers=False&text=,533.79,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/PaymentList_Read,1835.6,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/PaymentList_Read,1739.54,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Account/GetMerchantAccountList?text=&MerchantId=,1090.7,GET
Reports → Risk Score Card (56 runs),875.01,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/RiskScoreCard,322.65,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/RiskScoreCardList_Read,133.12,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/RiskScoreCardList_Read,117.24,POST
Reports → Risk Transactions (12351),1968.35,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/RiskTransactions,364.14,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/RiskTransactionsList_Read,199.42,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/RiskTransactionsList_Read,916.32,POST
Reports → Sent Emails (12265),1245.36,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/SentEmails,330.95,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/SentEmailsList_Read,476.94,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/SentEmailsList_Read,441.32,POST
Reports → Summary Payout (12874),9273.67,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/SummaryPayout,481.42,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Member/GetMemberList?exceptUnusedMembers=False&text=,222.24,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/SummaryPayoutList_Read,5243.26,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/SummaryPayoutList_Read,7930.27,POST
Reports → Unloading (10363),1574.98,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/Unloading,334.22,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Member/GetMemberList?exceptUnusedMembers=False&text=,133.33,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/PaymentOption/GetPaymentOptions?text=,123.21,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/UnloadingList_Read,149.9,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Report/UnloadingList_Read,723.69,POST
Settings → Log → End-of-Day Job Log (1 week),1079.52,
