Url,Elapsed time (ms),Method
Opening period dependent data grids (filters are empty),,
Account Management → Compliance Check,1177.42,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/ComplianceCheck/List,348.62,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Member/GetMemberList?exceptUnusedMembers=False&text=,150.54,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/ComplianceCheck/GetTrafficLightList?text=,125.57,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/ComplianceCheck/GetHitTypeList?text=,121.38,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/ComplianceCheck/List_Read,160.54,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/ComplianceCheck/List_Read,142.62,POST
Account Management → Billing Events,1396.13,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/BillingEvent/List,456.89,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Member/GetMemberList?exceptUnusedMembers=False&text=,138.47,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/BillingEvent/List_Read,300.29,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/BillingEvent/List_Read,288.31,POST
Account Management → Charged Fees,1159.49,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/FeeCharge/List,459.07,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/TransactionType/GetTransactionTypes?applicableTarget=1,183.31,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/PaymentOption/GetPaymentOptionNames,159.03,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Fee/GetFees,159.71,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/RecurringFee/GetNameList,149.16,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/FeeCharge/List_Read,160.01,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/FeeCharge/List_Read,124.02,POST
Account Management → Charged Initiator Fees,947.12,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/InitiatorFeeCharge/List,367.16,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/TransactionType/GetTransactionTypes,146.78,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/InitiatorFeeCharge/List_Read,140.75,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/InitiatorFeeCharge/List_Read,120.81,POST
Account Management → Account Adjustments,1065.47,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/AccountAdjustment/List,400.72,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/AccountAdjustment/List_Read,197.03,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/AccountAdjustment/List_Read,136.25,POST
Transaction Management → Transactions,2450.36,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Transaction/List,527.34,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Currency/GetCurrencyList?text=,152.38,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/TransactionType/GetTransactionTypes?applicableTarget=32,140.95,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/PaymentOption/GetPaymentOptionNames,141.68,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Transaction/List_Read,1201.41,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Transaction/List_Read,937.09,POST
Transaction Management → External Transactions,1590.92,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/TransactionAcquiring/List,366.1,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/TransactionType/GetTransactionTypes?applicableTarget=8,131.26,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/PaymentOption/GetPaymentOptionNames,129.78,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/TransactionAcquiring/List_Read,147.63,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/TransactionAcquiring/List_Read,565.68,POST
Transaction Management → Internal Transactions,1624.68,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/TransactionIssuing/List,359.69,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/TransactionType/GetTransactionTypes?applicableTarget=16,143.88,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/RiskType/GetRiskTypeList?text=,142.05,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/TransactionIssuing/List_Read,155.89,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/TransactionIssuing/List_Read,706.72,POST
Transaction Management → Scheduled Transactions,1125.28,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/ScheduledTransaction/List,370.59,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Currency/GetCurrencyList?text=,160.95,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/ScheduledTransaction/List_Read,191.53,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/ScheduledTransaction/List_Read,145.81,POST
Transaction Management → Unsettled Transactions,11830.94,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/UnsettledTransaction/List,350.76,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/PaymentOption/GetPaymentOptionNames,131.34,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Catalog/GetEntryIndicators?text=,112.42,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/Currency/GetCurrencyList?text=,176.54,GET
https://testing1.kontocloud.com:8443/kontocloud/backoffice/UnsettledTransaction/List_Read,10991.12,POST
https://testing1.kontocloud.com:8443/kontocloud/backoffice/UnsettledTransaction/List_Read,4204.58,POST
Risk Management → Order Risk Check,1000.37,
https://testing1.kontocloud.com:8443/kontocloud/backoffice/OrderRiskCheck/List,357.22,GET
